,LAT,LON,LICZB_LOKALI_MIESZKALNYCH,LICZBA_GOSPODARSTW,POPULACJA,POPULACJA_20_44
62593,52.40189,16.890306,1,1,2,2
62594,52.394792,16.862896,1,1,1,0
62595,52.389654,16.867988,1,1,1,0
62596,52.383129,16.847833,1,1,1,0
62597,52.409792,16.878053,21,16,41,16
62598,52.382429,16.825994,1,1,3,1
62599,52.380039,16.84967,1,1,1,0
62600,52.388761,16.873194,30,28,64,17
62601,52.36889,16.868371,1,1,5,1
62602,52.368775,16.867891,1,1,2,1
62603,52.370906,16.870565,1,1,4,2
62604,52.380431,16.859896,2,2,10,4
62605,52.384931,16.877537,2,2,12,4
62606,52.383681,16.875363,1,2,4,1
62607,52.401112,16.897378,12,11,26,14
62608,52.386791,16.888931,8,9,26,7
62609,52.365765,16.848961,2,2,4,1
62610,52.409024,16.840239,1,1,3,2
62611,52.386288,16.893932,0,0,0,0
62612,52.381826,16.828976,1,1,4,2
62613,52.367827,16.833895,2,2,3,1
62614,52.385525,16.814022,1,1,7,2
62615,52.383337,16.816337,1,1,3,1
62616,52.393285,16.868052,1,1,2,0
62617,52.394617,16.900242,11,10,26,8
62618,52.408956,16.836154,1,1,3,1
62619,52.385348,16.812553,1,1,7,2
62620,52.407779,16.879458,8,8,22,8
62621,52.386293,16.856754,10,7,14,4
62622,52.385067,16.858798,1,1,2,0
62623,52.407161,16.826359,1,0,0,0
62624,52.378421,16.833792,2,3,9,5
62625,52.388615,16.810532,1,1,3,1
62626,52.406758,16.886952,3,3,5,0
62627,52.394417,16.837198,1,1,3,1
62628,52.394957,16.870926,22,14,26,18
62629,52.408779,16.82103,1,2,4,2
62630,52.390508,16.871753,1,0,0,0
62631,52.400138,16.872445,9,8,14,10
62632,52.390703,16.880085,8,7,14,1
62633,52.387769,16.876159,1,1,2,0
62634,52.406741,16.893408,11,10,23,8
62635,52.409025,16.835448,1,0,0,0
62636,52.390336,16.901996,12,12,29,13
62637,52.397759,16.882108,3,1,2,0
62638,52.394605,16.881095,1,1,2,1
62639,52.389136,16.874924,2,2,8,5
62640,52.373158,16.875674,4,4,10,4
62641,52.390619,16.886765,2,2,6,2
62642,52.377377,16.839663,1,1,6,2
62643,52.401863,16.875036,17,18,33,7
62644,52.387547,16.812625,1,0,0,0
62645,52.354542,16.853465,1,1,5,2
62646,52.401564,16.879633,3,3,8,6
62647,52.409223,16.821324,1,1,4,1
62648,52.389333,16.859796,1,1,1,0
62649,52.405821,16.834807,1,1,4,2
62650,52.405554,16.830751,1,1,1,0
62651,52.390243,16.842565,1,1,3,0
62652,52.408696,16.853637,1,1,6,1
62653,52.39278,16.877313,1,1,1,1
62654,52.385773,16.852145,1,1,3,2
62655,52.406244,16.882195,1,1,2,1
62656,52.383638,16.813732,1,1,2,0
62657,52.379591,16.821237,1,1,2,0
62658,52.407453,16.833518,1,1,2,1
62659,52.392558,16.888298,3,2,3,1
62660,52.392494,16.871331,1,1,1,1
62661,52.40917,16.879403,10,10,24,11
62662,52.410616,16.873611,15,15,27,11
62663,52.413023,16.819729,1,1,4,1
62664,52.398561,16.864675,1,1,2,2
62665,52.371331,16.869267,1,0,0,0
62666,52.401451,16.896051,11,6,6,3
62667,52.409278,16.885523,1,1,4,1
62668,52.398535,16.8998,12,12,22,14
62669,52.408134,16.825897,1,1,5,1
62670,52.38149,16.835124,3,2,5,2
62671,52.380329,16.836283,1,1,4,1
62672,52.47652,16.774516,1,1,3,2
62673,52.445593,16.878826,1,1,3,0
62674,52.44639,16.878169,1,1,1,0
62675,52.441485,16.838563,2,1,6,2
62676,52.42023,16.899212,1,1,3,1
62677,52.475951,16.766104,1,1,1,0
62678,52.434137,16.842367,1,1,1,1
62679,52.44698,16.886964,1,1,3,1
62680,52.459525,16.877513,1,1,2,1
62681,52.431089,16.844169,1,2,7,3
62682,52.432063,16.844586,2,1,2,0
62683,52.432754,16.820143,1,1,3,1
62684,52.421474,16.874751,1,1,2,1
62685,52.411663,16.909276,10,6,15,6
62686,52.412541,16.905178,8,5,8,3
62687,52.411429,16.890433,11,10,21,11
62688,52.430412,16.821291,1,1,1,0
62689,52.422263,16.913543,3,3,11,4
62690,52.456648,16.872011,1,0,0,0
62691,52.446781,16.876935,1,1,6,2
62692,52.43074,16.819794,1,1,3,1
62693,52.447691,16.870887,1,1,2,0
62694,52.433147,16.815734,1,1,5,2
62695,52.423754,16.851305,2,0,0,0
62696,52.447647,16.875433,5,6,12,4
62697,52.410221,16.89428,10,7,13,3
62698,52.418365,16.896427,4,3,7,2
62699,52.455279,16.845923,1,1,2,1
62700,52.455293,16.846424,1,1,2,1
62701,52.451821,16.877954,1,0,0,0
62702,52.413094,16.895119,13,14,34,10
62703,52.482145,16.780379,1,1,3,2
62704,52.456923,16.878203,1,2,5,2
62705,52.451379,16.886402,1,1,4,2
62706,52.418021,16.859308,1,1,2,1
62707,52.429194,16.852199,1,1,1,0
62708,52.436055,16.832224,3,3,6,1
62709,52.45379,16.863153,1,0,0,0
62710,52.434725,16.828158,1,1,2,0
62711,52.417844,16.912272,1,1,3,1
62712,52.463177,16.870757,1,0,0,0
62713,52.460655,16.870264,2,1,2,1
62714,52.473821,16.767956,1,1,1,0
62715,52.437918,16.836577,3,1,3,2
62716,52.421598,16.908981,14,14,42,20
62717,52.455797,16.878747,1,1,5,0
62718,52.422806,16.871373,1,1,4,1
62719,52.457188,16.896543,1,1,1,0
62720,52.456732,16.845682,1,1,2,0
62721,52.433454,16.825309,1,1,2,0
62722,52.415007,16.875893,1,1,3,2
62723,52.418069,16.877024,3,1,2,0
62724,52.448222,16.875312,1,1,3,0
62725,52.433733,16.839442,1,1,4,2
62726,52.477924,16.76572,1,0,0,0
62727,52.411392,16.905038,8,7,18,10
62728,52.422126,16.855825,1,1,3,1
62729,52.453954,16.890319,1,1,4,2
62730,52.455873,16.88484,1,1,5,2
62731,52.458359,16.881309,15,15,21,5
62732,52.43247,16.84369,1,1,3,1
62733,52.412515,16.9141,6,6,12,2
62734,52.477796,16.803016,1,1,4,0
62735,52.438484,16.808966,1,1,2,1
62736,52.412704,16.899073,34,27,58,15
62737,52.41294,16.906486,4,4,8,8
62738,52.454427,16.884171,1,1,3,1
62739,52.457188,16.88004,1,1,1,0
