,LAT,LON,LICZB_LOKALI_MIESZKALNYCH,LICZBA_GOSPODARSTW,POPULACJA,POPULACJA_20_44
0,51.138145,17.053368,1,1,1,0
1,51.145615,17.109304,3,0,0,0
2,51.145742,17.109817,15,14,40,16
3,51.136251,17.071291,10,10,31,13
4,51.134837,17.0574,1,1,4,1
5,51.140448,17.046463,1,1,3,1
6,51.140501,17.046451,1,1,3,1
7,51.130688,17.062497,10,10,20,8
8,51.136453,17.024252,12,9,22,7
9,51.134917,17.024538,1,0,0,0
10,51.136345,17.027017,1,1,1,0
11,51.107603,17.137673,1,1,5,2
12,51.137834,17.125008,1,2,15,6
13,51.143355,17.045098,1,1,5,2
14,51.154336,17.069758,1,1,3,1
15,51.145959,17.113447,1,1,2,1
16,51.143294,17.045787,1,0,0,0
17,51.10053,17.151088,1,1,2,2
18,51.13666,17.022255,1,1,6,2
19,51.146165,17.046069,10,9,25,11
20,51.139196,17.055667,1,1,6,1
21,51.145048,17.140304,10,11,30,10
22,51.137215,17.06178,1,1,4,0
23,51.157128,17.093136,1,1,5,2
24,51.142516,17.039605,1,1,4,1
25,51.172504,17.006484,1,1,1,0
26,51.140887,17.041964,1,1,4,2
27,51.15181,17.042184,2,2,5,2
28,51.130262,17.112818,1,1,4,2
29,51.142145,17.133829,27,5,14,6
30,51.139435,17.056987,1,1,1,0
31,51.128603,17.035012,15,12,32,14
32,51.163513,17.110967,1,1,3,1
33,51.156498,17.130782,10,10,25,7
34,51.097625,17.159918,1,1,2,0
35,51.154072,17.065406,1,0,0,0
36,51.1509,17.06702,1,1,4,1
37,51.151131,17.066509,1,1,9,3
38,51.137504,17.039651,2,2,8,4
39,51.14326,17.133214,22,20,59,15
40,51.135345,17.029849,32,32,72,18
41,51.163398,17.127273,8,9,28,13
42,51.139749,17.121869,1,1,8,2
43,51.133708,17.085904,1,0,0,0
44,51.111107,17.139276,1,1,4,2
45,51.110383,17.140821,1,1,2,0
46,51.110143,17.141177,1,1,3,1
47,51.11006,17.141402,1,1,6,2
48,51.116032,17.127715,1,1,1,0
49,51.115975,17.127392,2,1,1,0
50,51.110421,17.137899,1,1,3,1
51,51.11042,17.137719,1,1,4,1
52,51.106105,17.154915,1,1,2,0
53,51.135025,17.034408,22,19,39,8
54,51.140485,17.029519,12,9,20,9
55,51.099312,17.15631,1,1,2,0
56,51.164213,17.126911,1,1,1,1
57,51.162962,17.126239,93,84,156,76
58,51.136654,17.083012,1,1,4,2
59,51.151649,17.035663,1,1,6,0
60,51.139964,16.991097,6,6,16,4
61,51.140652,16.997582,3,3,10,4
62,51.170891,17.113156,5,1,7,1
63,51.177939,16.988806,1,1,2,0
64,51.196504,16.978213,3,3,6,1
65,51.172636,17.00937,2,1,5,1
66,51.14112,17.042823,2,2,7,2
67,51.152636,17.037199,1,1,4,2
68,51.14835,17.077516,15,15,38,11
69,51.141005,17.064502,24,9,18,11
70,51.108153,17.151107,1,1,2,0
71,51.137623,17.037389,24,21,45,12
72,51.135907,17.019919,2,2,7,1
73,51.1423,17.071,10,9,22,10
74,51.150183,17.076706,2,2,12,5
75,51.144641,17.063741,1,1,5,2
76,51.139525,17.058221,1,1,3,1
77,51.140816,17.058548,1,1,2,0
78,51.167765,17.106316,1,1,4,2
79,51.16527,17.105287,1,1,4,0
80,51.098794,17.160429,1,1,4,0
81,51.110657,17.136576,1,1,3,0
82,51.109861,17.137077,1,1,4,2
83,51.172869,17.01726,1,1,2,1
84,51.172677,17.015862,1,1,2,1
85,51.170739,17.023112,2,1,5,2
86,51.135155,17.088383,1,0,0,0
87,51.136316,17.087551,1,1,2,1
88,51.13726,17.132824,1,1,6,2
89,51.13136,17.106654,2,1,2,2
90,51.154977,17.0705,1,0,0,0
91,51.154821,17.070296,1,1,4,2
92,51.101044,17.160761,1,1,4,2
93,51.142624,17.044394,1,1,4,2
94,51.097677,17.162587,1,1,5,1
95,51.155184,17.130719,15,14,28,6
96,51.160176,17.124938,1,1,2,0
97,51.158846,17.122678,3,3,9,5
98,51.147258,16.985258,9,7,16,7
99,51.099657,17.15119,1,1,3,2
100,51.193551,16.978329,1,1,13,5
101,51.159324,17.138874,9,9,18,12
102,51.137564,17.034377,22,23,70,26
103,51.1445,17.119862,7,8,18,4
104,51.137553,17.045116,2,1,3,1
105,51.146142,17.042931,1,0,0,0
106,51.104489,17.162008,1,1,3,0
107,51.103252,17.106278,1,1,3,0
108,51.104547,17.114266,28,21,33,7
109,51.106021,17.111385,1,1,4,2
110,51.122147,17.049088,21,19,51,18
111,51.120667,17.046835,12,12,28,12
112,51.117511,17.042338,18,19,77,27
113,51.108417,17.102854,1,0,0,0
114,51.099578,17.114795,1,0,0,0
115,51.099876,17.1168,1,1,3,2
116,51.099184,17.097405,6,4,13,5
117,51.126442,17.053644,9,9,16,6
118,51.1251,17.0515,29,26,48,8
119,51.123364,17.055817,13,13,32,13
120,51.106667,17.104966,4,4,8,1
121,51.106655,17.104254,6,6,9,2
122,51.1168,17.034592,1,0,0,0
123,51.118297,17.029325,13,12,30,10
124,51.112734,17.095414,2,1,3,2
125,51.1021,17.092089,1,1,5,1
126,51.107902,17.057328,1,1,2,2
127,51.104252,17.100957,1,1,1,0
128,51.125857,17.047581,16,18,43,15
129,51.11912,17.07569,1,0,0,0
130,51.119593,17.076707,2,1,6,2
131,51.111916,17.105646,5,5,8,1
132,51.123143,17.040462,1,0,0,0
133,51.110255,17.107438,1,1,1,0
134,51.123574,17.054813,17,15,26,13
135,51.118063,17.035263,14,14,40,13
136,51.124372,17.073992,1,1,2,0
137,51.126236,17.051663,5,1,1,0
138,51.102616,17.107511,1,1,1,0
139,51.101762,17.107091,9,9,17,7
140,51.111581,17.109708,1,1,4,2
141,51.107309,17.106205,7,7,16,10
142,51.118851,17.044753,13,13,38,20
143,51.109941,17.062694,8,9,24,7
144,51.121768,17.089042,2,2,3,0
145,51.108394,17.098521,5,6,13,9
146,51.10714,17.098924,5,5,12,5
147,51.102163,17.100897,9,9,21,7
148,51.1219,17.040302,1,0,0,0
149,51.121189,17.057753,7,5,12,2
150,51.10874,17.106692,7,8,17,5
151,51.1181,17.062238,14,13,34,15
152,51.118142,17.06289,12,10,24,8
153,51.126442,17.076344,1,0,0,0
154,51.107784,17.10217,4,3,6,0
155,51.118128,17.05865,13,11,37,12
156,51.118168,17.058269,16,16,32,6
157,51.121791,17.032264,21,19,34,17
158,51.115883,17.061324,11,11,26,11
159,51.108005,17.105681,1,1,4,2
160,51.099015,17.106455,5,4,9,2
161,51.098747,17.106014,6,6,14,4
162,51.123623,17.029246,17,14,31,10
163,51.123364,17.032642,24,23,59,26
164,51.104373,17.105812,1,1,1,0
165,51.104378,17.105506,1,1,2,0
166,51.113036,17.055363,19,19,40,20
167,51.12173,17.07435,2,2,5,1
168,51.120569,17.076773,1,1,3,1
169,51.112143,17.099122,4,4,11,2
170,51.104805,17.082431,1,0,0,0
171,51.121826,17.047275,17,15,30,8
172,51.122061,17.047535,13,11,28,7
173,51.106902,17.11018,5,6,9,3
174,51.107629,17.09441,5,4,9,7
175,51.10001,17.114602,1,1,1,1
176,51.125856,17.062152,8,7,16,5
177,51.150553,16.936961,1,1,1,0
178,51.151657,16.935264,1,1,3,1
179,51.127945,16.961295,15,14,24,10
180,51.130284,16.848934,1,0,0,0
181,51.086465,16.99152,1,1,2,0
182,51.097207,16.95944,1,1,4,2
183,51.097223,16.956635,1,1,4,2
184,51.132889,16.88611,1,1,2,0
185,51.148839,16.891856,1,1,6,2
186,51.14751,16.938505,1,1,3,1
187,51.149118,16.864028,1,1,10,5
188,51.113171,16.962469,4,5,14,6
189,51.111934,16.95806,30,28,70,18
190,51.112386,16.957418,32,31,71,16
191,51.093597,16.991209,1,1,1,0
192,51.093679,16.992409,2,2,6,3
193,51.075447,16.957615,1,0,0,0
194,51.162199,16.925206,1,1,2,0
195,51.153526,16.880356,1,1,8,1
196,51.13436,16.893297,1,2,4,2
197,51.133942,16.893745,1,1,3,1
198,51.145754,16.898841,1,1,6,2
199,51.137033,16.980399,9,9,25,10
200,51.1579,16.901,1,0,0,0
201,51.120611,16.957531,1,1,5,0
202,51.104054,16.96459,1,1,2,0
203,51.103795,16.963371,1,0,0,0
204,51.092598,17.008044,12,12,28,7
205,51.119415,16.870091,1,1,7,0
206,51.16072,16.906831,1,1,3,0
207,51.13714,16.971137,10,11,27,10
208,51.136164,16.957264,8,8,21,8
209,51.138711,16.958164,6,6,11,7
210,51.100703,17.004438,15,14,35,17
211,51.134324,16.918966,1,1,4,2
212,51.105628,16.962915,1,1,2,1
213,51.142148,16.961786,33,28,61,19
214,51.12466,16.948909,15,14,26,11
215,51.10852,16.967248,1,1,4,1
216,51.108278,16.967043,1,1,4,2
217,51.1232,16.9624,32,30,65,32
218,51.143465,16.963736,8,9,20,4
219,51.125354,16.972337,21,19,42,22
220,51.150001,16.933195,1,1,2,1
221,51.153194,16.882348,1,1,1,0
222,51.120032,16.849661,3,0,0,0
223,51.151561,16.882288,1,1,1,0
224,51.153827,16.885643,1,2,5,2
225,51.154127,16.886058,1,1,4,2
226,51.153911,16.88596,1,0,0,0
227,51.145119,16.905067,1,1,3,1
228,51.153329,16.860018,1,1,3,0
229,51.073822,16.968124,1,1,3,1
230,51.14234,16.88451,1,2,7,2
231,51.142474,16.884673,1,1,4,1
232,51.174452,16.913981,7,6,17,6
233,51.113207,16.967582,1,1,8,2
234,51.111169,16.956312,9,10,30,11
235,51.124737,16.863754,1,1,4,1
236,51.159603,16.930748,4,3,7,3
237,51.150974,16.857641,7,3,8,3
238,51.147512,16.866553,1,1,5,2
239,51.093195,17.003896,8,9,14,5
240,51.09384,16.999615,15,14,26,4
241,51.093295,17.006862,7,7,9,2
242,51.095931,16.942569,1,0,0,0
243,51.128998,16.962895,22,22,43,19
244,51.125163,16.98073,10,9,22,9
245,51.143297,16.921787,1,1,3,2
246,51.136678,16.885864,1,0,0,0
247,51.149161,16.833235,1,1,2,0
248,51.098697,17.012532,8,9,14,5
249,51.073678,16.975108,1,1,6,2
250,51.1229,16.9862,25,24,47,4
251,51.159239,16.876721,2,2,5,2
252,51.150893,16.942266,1,1,3,2
253,51.102862,16.949259,1,1,3,0
254,51.136068,16.892882,1,1,4,2
255,51.078611,16.969188,1,0,0,0
256,51.140651,16.854168,4,4,14,6
257,51.157693,16.86244,1,1,7,2
258,51.127707,16.94868,3,1,2,0
259,51.121878,16.975979,33,30,66,20
260,51.148683,16.942571,1,1,2,0
261,51.094164,16.976022,7,7,17,5
262,51.106279,16.965569,1,1,4,1
263,51.077183,16.972835,1,1,2,2
264,51.077462,16.976172,1,0,0,0
265,51.152565,16.861983,2,2,8,2
266,51.073653,16.966645,1,1,6,2
267,51.076438,16.978578,1,1,2,0
268,51.140488,16.960428,15,15,29,5
269,51.086718,16.982868,1,1,2,0
270,51.171229,16.911291,2,2,3,1
271,51.153866,16.864711,1,1,3,0
272,51.127278,16.990304,10,9,16,4
273,51.127562,16.989734,9,9,20,1
274,51.144592,16.893691,1,1,3,2
275,51.09705,16.937774,8,9,24,5
276,51.09626,16.940284,1,1,3,2
277,51.124458,16.916098,1,1,9,4
278,51.147201,16.898749,1,1,1,0
279,51.141626,16.895728,1,1,2,0
280,51.126666,16.94944,10,11,31,13
281,51.117505,16.945497,1,1,4,1
282,51.148892,16.939138,1,1,3,1
283,51.145578,16.868108,12,13,30,14
284,51.133859,16.888717,1,1,1,0
285,51.159122,16.896973,1,1,3,1
286,51.086334,16.999581,1,1,2,0
287,51.142988,16.857094,1,1,4,0
288,51.143222,16.859002,1,0,0,0
289,51.149384,16.880989,1,1,6,2
290,51.09172,16.990679,1,1,1,0
291,51.091444,16.990567,2,2,4,0
292,51.075192,16.97093,1,1,4,2
293,51.074867,16.972483,1,1,4,1
294,51.083788,17.000859,1,1,6,1
295,51.080198,16.966163,1,1,3,1
296,51.107302,16.966604,1,1,3,1
297,51.147302,16.896771,2,1,1,1
298,51.072896,16.974194,1,1,4,2
299,51.130145,16.962327,10,11,28,10
300,51.083924,16.992692,1,2,5,1
301,51.081421,16.995111,1,1,5,1
302,51.081228,16.995367,1,1,3,0
303,51.139569,16.874724,1,1,3,1
304,51.084628,16.989341,2,1,4,1
305,51.082742,16.967134,1,0,0,0
306,51.156713,16.902469,1,1,2,0
307,51.123547,16.94601,1,1,1,0
308,51.123215,16.948048,1,1,3,2
309,51.135292,16.958432,3,3,5,5
310,51.137748,16.959617,1,1,5,2
311,51.13816,16.959448,7,6,11,4
312,51.134627,16.981442,1,1,3,0
313,51.141318,16.851868,1,1,4,2
314,51.104909,16.964285,1,1,2,0
315,51.140814,16.938375,1,1,3,1
316,51.158418,16.898887,1,1,5,2
317,51.140403,16.888784,1,1,4,1
318,51.113894,16.959156,4,4,12,5
319,51.075584,16.975385,1,0,0,0
320,51.098934,16.946263,1,1,5,3
321,51.131939,16.888364,1,1,3,1
322,51.174726,16.912412,1,0,0,0
323,51.118252,16.952253,43,41,93,24
324,51.097903,17.007736,4,4,7,2
325,51.126639,16.91438,4,3,9,2
326,51.122714,16.996893,6,7,15,3
327,51.083097,17.000982,1,1,5,3
328,51.099628,16.936838,13,14,34,12
329,51.100488,16.937534,2,1,6,3
330,51.114794,16.927905,1,1,4,2
331,51.157908,16.871802,1,1,4,2
332,51.15952,16.871968,1,1,2,0
333,51.150893,16.863282,9,7,16,11
334,51.111423,17.014161,15,14,24,12
335,51.115916,17.004117,16,13,24,7
336,51.115963,17.00328,15,14,22,3
337,51.120733,17.012735,22,20,43,13
338,51.099768,17.038593,13,12,22,10
339,51.102604,17.039674,10,10,27,6
340,51.1021,17.0164,10,9,18,2
341,51.101776,17.019221,15,15,28,3
342,51.114282,17.010358,10,9,15,3
343,51.116115,17.009215,21,20,37,18
344,51.108748,17.030893,10,8,22,7
345,51.108441,17.035959,16,2,5,1
346,51.099595,17.038379,13,12,32,9
347,51.101949,17.028032,5,5,10,1
348,51.100158,17.034198,16,16,33,15
349,51.100128,17.035502,1,0,0,0
350,51.110471,17.025378,8,7,13,0
351,51.1135,17.0359,8,8,25,9
352,51.117641,17.011184,33,30,57,29
353,51.1105,17.0201,4,4,7,0
354,51.109997,17.021259,7,7,18,7
355,51.065386,17.019588,1,1,3,1
356,51.0727,17.0363,11,9,17,2
357,51.083541,17.039416,1,0,0,0
358,51.052646,17.086146,3,2,2,0
359,51.077686,17.03427,10,11,23,10
360,51.075678,17.033436,7,6,15,10
361,51.09241,17.034319,12,9,18,5
362,51.066149,17.015191,1,1,1,0
363,51.060666,17.056332,1,1,1,0
364,51.065193,16.983222,1,1,4,2
365,51.075879,16.997413,3,3,10,2
366,51.06027,16.971725,1,1,1,1
367,51.062746,16.981124,12,11,26,11
368,51.070207,17.036794,1,2,3,1
369,51.057835,16.972112,1,1,2,0
370,51.101476,17.04188,16,16,39,9
371,51.074317,17.035486,1,1,2,1
372,51.073307,17.045015,10,7,15,4
373,51.076676,17.015616,1,1,1,0
374,51.077965,17.080154,9,9,21,15
375,51.054631,17.033017,1,0,0,0
376,51.059452,17.032958,3,4,15,5
377,51.088196,17.049727,9,7,13,6
378,51.08836,17.050234,10,8,11,3
379,51.058354,17.059486,1,1,2,0
380,51.04754,17.091919,1,1,5,0
381,51.088117,17.044078,15,15,30,12
382,51.079628,17.061187,1,1,1,0
383,51.073969,17.084253,6,6,16,8
384,51.075669,17.084639,6,6,13,4
385,51.09031,17.022944,33,32,62,6
386,51.09772,17.029703,15,13,19,5
387,51.102877,17.043096,13,13,32,10
388,51.101971,17.045821,12,12,27,6
389,51.067564,16.997326,0,0,0,0
390,51.099922,17.0398,9,6,11,9
391,51.055671,17.084622,2,1,5,3
392,51.064539,16.981586,1,5,14,7
393,51.099511,17.04817,18,16,35,18
394,51.052851,17.022578,2,2,4,1
395,51.076121,17.09121,1,1,2,0
396,51.071561,17.036486,22,23,50,31
397,51.062205,17.036805,1,1,5,3
398,51.070191,17.002645,1,1,2,2
399,51.083509,17.01503,16,15,41,13
400,51.061889,17.04097,1,1,3,0
401,51.098498,17.071046,1,1,5,1
402,51.097049,17.069702,3,3,6,0
403,51.097065,17.070021,2,2,8,4
404,51.056964,17.013534,1,1,2,0
405,51.069287,17.011234,1,1,1,0
406,51.071758,17.08617,2,1,1,0
407,51.078856,17.039785,35,35,93,29
408,51.062944,17.034499,1,0,0,0
409,51.059393,17.022702,1,1,10,1
410,51.064809,17.037687,1,0,0,0
411,51.061555,16.974715,2,2,3,1
412,51.066922,17.079356,9,5,8,3
413,51.058013,16.969926,1,1,6,3
414,51.093998,17.022188,66,52,137,52
415,51.066189,16.992568,8,9,18,8
416,51.058348,17.01822,3,1,6,1
417,51.057551,17.02356,1,1,5,1
418,51.098545,17.068538,1,1,2,0
419,51.098591,17.069001,1,1,3,1
420,51.05623,16.969371,1,1,4,2
421,51.055183,17.08779,1,1,3,1
422,51.073279,16.991163,12,7,17,5
423,51.046742,17.052734,2,3,8,5
424,51.061858,16.977734,1,0,0,0
425,51.080058,17.005886,1,1,5,1
426,51.057384,16.969653,1,1,2,1
427,51.065272,17.033106,1,1,3,1
428,51.059469,16.973056,1,1,4,2
429,51.075996,16.998438,1,0,0,0
430,51.05809,16.971062,1,1,4,1
431,51.081418,17.013411,1,0,0,0
432,51.074832,16.998241,1,1,3,1
433,51.054305,17.086136,1,1,4,2
434,51.057437,17.019274,1,1,3,0
435,51.054988,17.016251,1,1,2,1
436,51.100136,17.022019,13,13,37,12
437,51.053046,17.024924,1,1,3,1
438,51.049489,17.01971,1,1,2,0
439,51.067527,16.976137,1,1,3,1
440,51.078549,17.020677,34,32,75,19
441,51.095855,17.030451,16,14,22,13
442,51.084025,17.040162,12,8,15,5
443,51.069668,17.04276,2,2,3,3
444,51.063549,17.014894,1,1,3,0
445,51.052571,17.017861,1,1,2,0
446,51.080316,17.084115,1,1,3,0
447,51.053269,17.059913,7,10,27,16
448,51.089846,17.041783,10,9,23,8
449,51.09097,17.039993,33,28,61,36
450,51.086282,17.036048,10,10,26,9
451,51.07524,16.989462,8,3,4,0
452,51.075136,16.989829,8,3,9,4
453,51.072809,16.997946,1,1,4,2
454,51.065973,17.080698,12,12,20,7
455,51.085072,17.016057,2,1,2,0
456,51.067507,17.008801,1,0,0,0
457,51.075164,17.092159,1,1,2,1
458,51.091695,17.016875,66,57,117,60
459,51.078662,17.058092,1,1,2,0
460,51.078149,17.058883,1,1,8,5
461,51.099012,17.023253,55,46,85,44
462,51.078775,17.059734,1,1,1,1
463,51.05716,17.010348,4,3,7,4
464,51.065216,17.035146,1,1,2,0
465,51.057262,17.014926,1,1,4,2
466,51.076072,17.039348,1,1,4,1
467,51.079896,17.024599,1,1,1,1
468,51.05652,17.037239,1,1,3,2
469,51.142607,17.038928,1,1,3,2
470,51.154689,17.044543,15,12,25,12
471,51.1024,17.094,1,0,0,0
472,51.158504,16.932838,21,18,41,22
473,51.144826,16.880719,3,3,6,1
474,51.053464,17.035105,0,0,0,0
475,51.105763,17.042991,1,0,0,0
476,51.066189,17.030845,1,1,4,1
477,51.085813,17.057817,18,13,28,15
478,51.134066,17.078336,0,0,0,0
479,51.098713,17.15588,0,0,0,0
480,51.110791,16.963712,0,0,0,0
481,51.093034,16.979694,0,0,0,0
482,51.173339,16.840267,0,0,0,0
483,51.108213,17.052005,1,1,1,0
484,51.087862,17.049674,0,0,0,0
485,51.049095,17.058316,0,0,0,0
486,51.054357,17.065936,0,0,0,0
487,51.087862,17.049674,0,0,0,0
488,51.053555,17.018225,0,0,0,0
489,51.180399,17.002475,0,0,0,0
490,51.139391,17.060763,0,0,0,0
491,51.15182,17.014252,0,0,0,0
492,51.177339,17.008005,0,0,0,0
493,51.179633,16.997265,0,0,0,0
494,51.12838,17.052988,0,0,0,0
495,51.097128,16.983334,0,0,0,0
496,51.138117,16.972362,0,0,0,0
497,51.142306,16.860942,0,0,0,0
498,51.110191,17.006452,0,0,0,0
499,51.170509,16.883441,0,0,0,0
500,51.13017,16.837784,0,0,0,0
501,51.057628,17.058284,0,0,0,0
502,51.060095,17.042659,0,0,0,0
503,51.133032,17.103084,0,0,0,0
504,51.152113,17.039979,0,0,0,0
505,51.107109,17.12251,0,0,0,0
506,51.179568,16.998006,0,0,0,0
507,51.177576,16.993275,0,0,0,0
508,51.163366,17.043326,0,0,0,0
509,51.137526,17.135159,0,0,0,0
510,51.130148,16.837907,0,0,0,0
511,51.1092,17.0403,0,0,0,0
512,51.067837,16.979027,0,0,0,0
513,51.062488,17.068018,0,0,0,0
514,51.059944,17.052707,0,0,0,0
515,51.059984,17.062692,1,0,0,0
516,51.137284,17.058823,2,2,10,3
517,51.137776,17.0593,1,0,0,0
518,51.140255,17.023616,31,27,46,14
519,51.139977,17.021336,8,9,16,4
520,51.145999,17.111717,5,3,3,0
521,51.145734,17.11259,2,1,4,2
522,51.157154,17.121125,1,1,9,5
523,51.141191,17.037394,5,5,14,1
524,51.138773,17.046124,1,1,1,0
525,51.135875,17.027375,1,1,3,1
526,51.120666,17.127752,1,0,0,0
527,51.133265,17.109366,4,2,6,3
528,51.136966,17.023961,10,10,27,8
529,51.139139,17.023751,22,23,59,15
530,51.142673,17.043629,2,1,2,0
531,51.142502,17.053564,3,3,7,0
532,51.139881,17.066202,10,10,27,9
533,51.139189,17.064639,8,9,20,9
534,51.141048,17.060587,1,1,3,0
535,51.168684,17.114726,1,1,2,0
536,51.153621,17.06554,1,1,2,1
537,51.136917,17.123821,1,1,2,1
538,51.131182,17.059599,15,14,31,18
539,51.132504,17.067223,117,112,220,47
540,51.145166,17.115893,15,12,29,12
541,51.137532,17.076318,6,6,10,1
542,51.136818,17.074644,10,8,20,7
543,51.143638,17.129662,15,13,20,8
544,51.143532,17.130452,15,14,31,15
545,51.097384,17.158337,1,1,3,1
546,51.163553,17.101016,1,1,6,1
547,51.134869,17.024888,1,1,7,3
548,51.14653,17.043782,1,2,6,1
549,51.142518,16.991144,1,1,6,2
550,51.136593,17.06224,2,2,7,4
551,51.126666,17.033032,22,22,47,16
552,51.142133,17.040424,1,1,2,0
553,51.152731,17.119856,1,1,3,1
554,51.15404,17.12171,1,1,3,0
555,51.142303,17.059894,10,11,28,7
556,51.129993,17.112279,1,1,5,1
557,51.142761,17.138707,1,1,2,2
558,51.162511,17.107587,1,1,1,0
559,51.131655,17.112154,1,1,1,1
560,51.13102,17.113149,1,2,6,2
561,51.147754,16.98802,14,13,35,17
562,51.141795,17.132248,1,1,4,1
563,51.13464,17.030628,24,20,54,19
564,51.163366,17.127084,8,8,24,11
565,51.169846,17.004925,2,1,8,5
566,51.134143,17.084822,1,1,3,1
567,51.165173,17.10344,1,1,5,2
568,51.165488,17.104303,1,1,4,1
569,51.111726,17.136855,2,1,6,1
570,51.19772,16.972716,3,3,13,4
571,51.151298,17.030355,1,1,3,1
572,51.152076,17.039438,1,1,3,2
573,51.152267,17.042046,1,1,2,1
574,51.116962,17.125621,6,5,20,10
575,51.142014,17.038423,5,5,11,7
576,51.141415,17.039037,5,5,10,3
577,51.138497,17.047054,1,1,1,0
578,51.108694,17.139072,1,1,5,2
579,51.141321,17.134537,1,1,4,1
580,51.134258,17.034753,34,28,56,11
581,51.138124,17.03209,23,22,71,20
582,51.099086,17.156044,1,1,3,1
583,51.164029,17.128944,1,1,4,3
584,51.163393,17.129713,1,1,3,1
585,51.163993,17.127621,2,2,4,1
586,51.163408,17.125806,1,1,6,2
587,51.144788,16.989506,1,1,5,1
588,51.141918,16.991028,2,2,7,2
589,51.133959,17.020221,1,1,5,3
590,51.1611,17.1328,1,1,6,2
591,51.167487,17.111819,1,1,3,1
592,51.160601,17.125736,1,1,6,3
593,51.177329,16.991,1,1,8,3
594,51.170585,16.996503,1,1,3,1
595,51.149136,17.109876,4,3,8,2
596,51.149587,17.108888,4,4,9,3
597,51.162971,17.04186,1,1,6,0
598,51.145408,17.12851,9,9,23,6
599,51.143044,17.081118,5,4,10,2
600,51.13546,17.060903,1,1,1,1
601,51.151657,17.071554,1,1,9,3
602,51.108091,17.151862,1,1,2,0
603,51.107557,17.152596,1,1,5,1
604,51.137465,17.123344,1,1,5,1
605,51.164264,17.105647,1,1,3,2
606,51.136631,17.124926,1,1,2,1
607,51.136722,17.127299,1,1,2,0
608,51.102735,17.152101,2,2,5,2
609,51.143087,17.062169,4,4,9,2
610,51.140742,17.057068,1,1,5,3
611,51.168143,17.109003,1,1,5,1
612,51.166202,17.102056,2,1,4,1
613,51.104826,17.147168,2,3,10,4
614,51.127757,17.031364,23,21,50,23
615,51.127609,17.031338,20,19,48,14
616,51.153094,17.04083,1,1,4,2
617,51.114802,17.128556,1,0,0,0
618,51.147076,17.110164,1,1,1,1
619,51.139541,17.047468,2,2,5,0
620,51.13653,17.136011,1,1,6,1
621,51.108043,17.138931,1,1,1,0
622,51.140074,17.045721,1,1,4,1
623,51.137097,17.093006,1,1,4,3
624,51.107956,17.145679,1,1,3,0
625,51.106378,17.147739,1,1,5,1
626,51.098677,17.152619,1,1,3,2
627,51.195299,16.978337,1,1,5,1
628,51.160885,17.136479,11,8,19,6
629,51.127372,17.032322,10,10,20,10
630,51.138255,17.047039,1,1,4,2
631,51.144766,17.109895,16,15,32,18
632,51.144912,16.988531,1,1,7,4
633,51.15522,17.120728,1,1,3,1
634,51.143999,17.120178,9,9,19,15
635,51.147189,17.041539,8,9,23,5
636,51.142233,17.036284,6,6,12,3
637,51.14712,17.042523,1,1,5,2
638,51.135364,17.039533,2,2,5,2
639,51.10558,17.161194,1,1,5,1
640,51.1056,17.161147,1,1,2,0
641,51.105355,17.162999,1,1,4,1
642,51.103484,17.106307,1,1,3,1
643,51.104862,17.115278,10,10,23,9
644,51.102252,17.115098,20,18,34,11
645,51.122656,17.049746,18,16,37,11
646,51.121912,17.034734,11,11,29,12
647,51.107925,17.103045,1,1,1,0
648,51.098874,17.111877,3,3,8,2
649,51.103849,17.098025,2,2,7,1
650,51.11556,17.067127,19,18,38,34
651,51.11688,17.029956,14,14,30,14
652,51.116889,17.029274,9,9,16,5
653,51.119275,17.079132,2,1,6,2
654,51.125632,17.08028,2,2,6,2
655,51.123944,17.05519,11,11,20,1
656,51.124317,17.054509,9,8,18,3
657,51.118218,17.030313,16,15,42,15
658,51.10242,17.111979,29,26,45,7
659,51.112764,17.096155,1,1,4,1
660,51.114502,17.056711,18,11,15,4
661,51.114699,17.055993,16,16,38,14
662,51.108291,17.05585,15,13,29,11
663,51.121829,17.054086,13,11,25,14
664,51.123481,17.044236,21,20,43,14
665,51.120952,17.03023,20,17,35,18
666,51.118155,17.040523,19,18,43,16
667,51.117841,17.076249,1,1,2,0
668,51.125585,17.077649,1,1,2,0
669,51.11026,17.094952,5,6,10,4
670,51.119137,17.085414,1,1,3,0
671,51.12467,17.076885,4,4,12,4
672,51.116906,17.04266,14,14,35,17
673,51.114283,17.054465,1,1,1,0
674,51.122537,17.03878,9,10,14,5
675,51.122018,17.086295,1,1,4,1
676,51.123554,17.047925,14,9,20,11
677,51.122905,17.050763,15,16,33,10
678,51.101191,17.114114,2,1,1,0
679,51.124553,17.050655,20,16,39,16
680,51.122168,17.090245,1,0,0,0
681,51.109155,17.106094,4,3,4,0
682,51.109031,17.106489,4,5,8,1
683,51.11875,17.031858,14,17,33,15
684,51.119892,17.060371,22,20,40,9
685,51.120614,17.060774,19,19,36,4
686,51.118904,17.053267,18,17,46,16
687,51.1186,17.0337,12,12,27,13
688,51.104657,17.101651,1,1,2,0
689,51.117431,17.044556,14,14,33,12
690,51.108593,17.104592,1,0,0,0
691,51.108549,17.093965,1,0,0,0
692,51.112556,17.102737,5,4,9,2
693,51.104371,17.1043,4,3,6,1
694,51.09944,17.106177,6,6,12,5
695,51.103437,17.104821,1,1,4,1
696,51.118309,17.061515,9,9,21,8
